"data_hora","vento_u","vento_v","periodo_onda_pico","pressao_media_mar","direcao_media_onda","coef_arrasto_onda","assimetria_espectral_onda","inclinacao_media_quadratica_onda","altura_maxima_onda"
2025-01-04 12:00:00,1.68800354003906,-3.64108276367188,8.01499176025391,100824.875,118.419342041016,0.00077085429802537,0.00962712243199348,0.00100722094066441,1.15384960174561
2025-01-04 13:00:00,2.31385803222656,-2.95576477050781,8.07114410400391,100830.75,119.937789916992,0.000746798934414983,0.00954370573163033,0.00102149765007198,1.15972328186035
2025-01-04 14:00:00,2.64595031738281,-0.8609619140625,8.11264801025391,100813.375,121.851058959961,0.000751831335946918,0.00952059403061867,0.00110828597098589,1.17045116424561
2025-01-04 15:00:00,2.17106628417969,1.51966857910156,8.14145660400391,100783.75,124.072387695312,0.00077389064244926,0.00954855233430862,0.00121607049368322,1.18469429016113
2025-01-04 16:00:00,1.30369567871094,2.99494934082031,8.16001129150391,100745.75,126.634323120117,0.000818958738818765,0.00963418930768967,0.00138488737866282,1.20480918884277
2025-01-04 17:00:00,0.827285766601562,4.34381103515625,8.17026519775391,100684.8125,129.790939331055,0.000883870059624314,0.00980766862630844,0.00168626289814711,1.23544692993164
2025-01-04 18:00:00,2.73579406738281,2.28558349609375,8.17465972900391,100721.875,132.651916503906,0.000819344306364655,0.00995715335011482,0.001817881828174,1.25746536254883
2025-01-04 19:00:00,0.798599243164062,2.14108276367188,8.17465972900391,100649.5,134.611663818359,0.000689913751557469,0.0100497454404831,0.00172061449848115,1.26638221740723
2025-01-04 20:00:00,-0.702499389648438,3.29412841796875,8.17124176025391,100671.9375,136.410751342773,0.000770487356930971,0.010145228356123,0.0016328685451299,1.27441501617432
2025-01-04 21:00:00,-2.3184814453125,2.28840637207031,8.16587066650391,100665.8125,138.226699829102,0.000811467645689845,0.0102740600705147,0.00166529300622642,1.28883743286133
2025-01-04 22:00:00,-1.77511596679688,-1.92926025390625,8.15756988525391,100713.5,139.851654052734,0.000679506221786141,0.0103692896664143,0.00156231154687703,1.29509925842285
2025-01-04 23:00:00,1.65765380859375,-2.12448120117188,8.15415191650391,100872.875,141.582931518555,0.000677663367241621,0.0104913078248501,0.00153458118438721,1.30724430084229
2025-01-05,1.12692260742188,1.6268310546875,8.14878082275391,100863.875,143.511901855469,0.000683416845276952,0.0106411129236221,0.00150022585876286,1.32209300994873
2025-01-05 01:00:00,0.784561157226562,-0.322769165039062,8.14292144775391,100919.1875,145.69563293457,0.000678667332977057,0.0108270309865475,0.00148690608330071,1.34188461303711
2025-01-05 02:00:00,0.3463134765625,-1.03530883789062,8.13901519775391,101003.8125,148.041809082031,0.000680883880704641,0.0110596716403961,0.00150693766772747,1.36823749542236
2025-01-05 03:00:00,-0.425796508789062,1.30995178222656,8.13803863525391,100927.625,150.430511474609,0.000682550016790628,0.0113403908908367,0.00155460461974144,1.40149974822998
2025-01-05 04:00:00,-1.57888793945312,1.21182250976562,8.14096832275391,100871.75,152.720748901367,0.00067770155146718,0.0116444826126099,0.00160324992612004,1.43839073181152
2025-01-05 05:00:00,-3.22430419921875,0.130462646484375,8.14780426025391,100881.75,154.883041381836,0.000677714357152581,0.0119445957243443,0.0016440509352833,1.47626686096191
2025-01-05 06:00:00,-2.14260864257812,-1.36648559570312,8.15952301025391,100919.0625,156.870864868164,0.000678535550832748,0.0122350826859474,0.00167669565416873,1.51483154296875
2025-01-05 07:00:00,0.736343383789062,-2.03715515136719,8.17612457275391,100908.875,158.672988891602,0.000678089680150151,0.012497503310442,0.00170245370827615,1.551438331604
2025-01-05 08:00:00,2.42942810058594,-2.27682495117188,8.19907379150391,100912,160.336532592773,0.000677794218063354,0.012713648378849,0.00172344129532576,1.58511161804199
2025-01-05 09:00:00,2.25682067871094,-0.905792236328125,8.23227691650391,100939.9375,161.916564941406,0.000677773728966713,0.0128692798316479,0.00172723643481731,1.61536312103271
2025-01-05 10:00:00,1.58624267578125,1.43173217773438,8.26987457275391,101021.875,163.505355834961,0.000719350064173341,0.0129678547382355,0.00165374926291406,1.63889122009277
2025-01-05 11:00:00,0.889663696289062,1.81756591796875,8.34262847900391,101073.9375,165.375854492188,0.000776238972321153,0.013006079941988,0.00193795189261436,1.6784496307373
2025-01-05 12:00:00,0.723403930664062,2.78987121582031,8.45688629150391,101113.8125,166.96223449707,0.000829478027299047,0.0128908641636372,0.00206099241040647,1.71004390716553
2025-01-05 13:00:00,0.247970581054688,3.72291564941406,8.62680816650391,101144,168.19563293457,0.000847501447424293,0.0125939138233662,0.00208867155015469,1.7348747253418
2025-01-05 14:00:00,-0.451675415039062,3.99221801757812,8.93930816650391,101142.875,169.338912963867,0.000824805814772844,0.0119347646832466,0.002082982333377,1.7584981918335
2025-01-05 15:00:00,-1.167724609375,3.81571960449219,9.25034332275391,101124.9375,170.422943115234,0.000815700273960829,0.0113468542695045,0.00206202850677073,1.78025341033936
2025-01-05 16:00:00,-1.65200805664062,3.19285583496094,9.39633941650391,101100.4375,171.464889526367,0.000829749507829547,0.0111675597727299,0.00205821660347283,1.80337047576904
2025-01-05 17:00:00,-1.2960205078125,2.616455078125,9.45981597900391,101089.8125,172.448303222656,0.000859242165461183,0.0111812502145767,0.00211452529765666,1.82878875732422
2025-01-05 18:00:00,-1.64927673339844,2.3116455078125,10.3689956665039,101035.6875,173.27751159668,0.000809374265372753,0.0116253048181534,0.0024731233716011,2.23165035247803
